
AIS Model DLK-70 WebPstat Electrochemical Analyzer Rev 2.87
Copyright (c) 2010-2015, Analytical Instrument Systems, Inc.
All Rights Reserved.

"Data File Name: EDS00295-0010-E00001.csv"
"Job ID: 295"
"Electrode Number: 1"
"Manipulator Position (mm): 30.0"
"Date/Time: 05/09/2016 14:24:02"
"Experiment Name: Calib_WE_sulfide"
"Technique: Cyclic Voltammetry"
"User Notes: "
"Internal Instrument Temperature: 25.586138 C"
"Data Points: 1947"
"Pulse Height: 0.0"
"Sequence ID: N/A"
"Current Range: 100 nA / V"
"Filter: None"
"eFilter: Off"
"Scan Rate: 100.00"
"Average Step Size: 0.001750V"
"Sampling Time: 17500 microseconds"
"Degas: 0"
"Stir Time: 0"
"Condition: E : -0.900000 time(sec): 3.000000E : -0.100000 time(sec): 3.000000"
"Vertex 1 Potentials: Initial -0.100 Final -1.800"
"Vertex 2 Potentials: Initial -1.800 Final -0.100"

ESIG(E), ISIG(A)
-1.288000e+00,2.075736e-08
-1.289750e+00,2.148470e-08
-1.291500e+00,2.128888e-08
-1.293250e+00,2.221205e-08
-1.295000e+00,2.145673e-08
-1.296750e+00,1.983419e-08
-1.298500e+00,2.030976e-08
-1.300250e+00,1.986216e-08
-1.302000e+00,2.003001e-08
-1.303750e+00,2.145673e-08
-1.305500e+00,2.168053e-08
-1.307250e+00,2.162458e-08
-1.309000e+00,2.184838e-08
-1.310750e+00,2.030976e-08
-1.312500e+00,1.969431e-08
-1.314250e+00,2.008596e-08
-1.316000e+00,1.891101e-08
-1.317750e+00,2.070141e-08
-1.319500e+00,2.145673e-08
-1.321250e+00,2.103710e-08
-1.323000e+00,2.240787e-08
-1.324750e+00,2.072938e-08
-1.326500e+00,2.000203e-08
-1.328250e+00,2.011394e-08
-1.330000e+00,1.927469e-08
-1.331750e+00,1.989014e-08
-1.333500e+00,2.120495e-08
-1.335250e+00,2.131685e-08
-1.337000e+00,2.193230e-08
-1.338750e+00,2.176445e-08
-1.340500e+00,2.008596e-08
-1.342250e+00,2.014191e-08
-1.344000e+00,2.028179e-08
-1.345750e+00,1.980621e-08
-1.347500e+00,2.151268e-08
-1.349250e+00,2.154065e-08
-1.351000e+00,2.176445e-08
-1.352750e+00,2.207218e-08
-1.354500e+00,2.056153e-08
-1.356250e+00,2.005799e-08
-1.358000e+00,2.030976e-08
-1.359750e+00,1.910684e-08
-1.361500e+00,2.089723e-08
-1.363250e+00,2.140078e-08
-1.365000e+00,2.142875e-08
-1.366750e+00,2.235192e-08
-1.368500e+00,2.109306e-08
-1.370250e+00,1.980621e-08
-1.372000e+00,2.033773e-08
-1.373750e+00,1.944254e-08
-1.375500e+00,2.000203e-08
-1.377250e+00,2.095318e-08
-1.379000e+00,2.184838e-08
-1.380750e+00,2.176445e-08
-1.382500e+00,2.193230e-08
-1.384250e+00,2.028179e-08
-1.386000e+00,1.991811e-08
-1.387750e+00,2.011394e-08
-1.389500e+00,1.986216e-08
-1.391250e+00,2.131685e-08
-1.393000e+00,2.190433e-08
-1.394750e+00,2.151268e-08
-1.396500e+00,2.249180e-08
-1.398250e+00,2.092521e-08
-1.400000e+00,2.011394e-08
-1.401750e+00,2.042166e-08
-1.403500e+00,1.924671e-08
-1.405250e+00,2.070141e-08
-1.407000e+00,2.184838e-08
-1.408750e+00,2.151268e-08
-1.410500e+00,2.274357e-08
-1.412250e+00,2.156863e-08
-1.414000e+00,2.078533e-08
-1.415750e+00,2.095318e-08
-1.417500e+00,2.033773e-08
-1.419250e+00,2.056153e-08
-1.421000e+00,2.240787e-08
-1.422750e+00,2.229597e-08
-1.424500e+00,2.285547e-08
-1.426250e+00,2.285547e-08
-1.428000e+00,2.140078e-08
-1.429750e+00,2.123293e-08
-1.431500e+00,2.140078e-08
-1.433250e+00,2.098116e-08
-1.435000e+00,2.285547e-08
-1.436750e+00,2.355484e-08
-1.438500e+00,2.341497e-08
-1.440250e+00,2.433814e-08
-1.442000e+00,2.321915e-08
-1.443750e+00,2.201623e-08
-1.445500e+00,2.307927e-08
-1.447250e+00,2.210015e-08
-1.449000e+00,2.369472e-08
-1.450750e+00,2.492561e-08
-1.452500e+00,2.528929e-08
-1.454250e+00,2.640828e-08
-1.456000e+00,2.590473e-08
-1.457750e+00,2.512144e-08
-1.459500e+00,2.570891e-08
-1.461250e+00,2.587676e-08
-1.463000e+00,2.615651e-08
-1.464750e+00,2.850640e-08
-1.466500e+00,2.956944e-08
-1.468250e+00,3.007299e-08
-1.470000e+00,3.124794e-08
-1.471750e+00,3.024084e-08
-1.473500e+00,3.063249e-08
-1.475250e+00,3.175148e-08
-1.477000e+00,3.214313e-08
-1.478750e+00,3.468884e-08
-1.480500e+00,3.656316e-08
-1.482250e+00,3.734646e-08
-1.484000e+00,3.994812e-08
-1.485750e+00,3.961242e-08
-1.487500e+00,3.975230e-08
-1.489250e+00,4.129091e-08
-1.491000e+00,4.165459e-08
-1.492750e+00,4.394853e-08
-1.494500e+00,4.696981e-08
-1.496250e+00,4.820071e-08
-1.498000e+00,5.063452e-08
-1.499750e+00,5.214516e-08
-1.501500e+00,5.192137e-08
-1.503250e+00,5.371176e-08
-1.505000e+00,5.547417e-08
-1.506750e+00,5.667710e-08
-1.508500e+00,6.017395e-08
-1.510250e+00,6.255182e-08
-1.512000e+00,6.409044e-08
-1.513750e+00,6.641235e-08
-1.515500e+00,6.674805e-08
-1.517250e+00,6.811882e-08
-1.519000e+00,7.027288e-08
-1.520750e+00,7.102820e-08
-1.522500e+00,7.486076e-08
-1.524250e+00,7.718268e-08
-1.526000e+00,7.964447e-08
-1.527750e+00,8.288955e-08
-1.529500e+00,8.389665e-08
-1.531250e+00,8.448412e-08
-1.533000e+00,8.705781e-08
-1.534750e+00,8.828870e-08
-1.536500e+00,9.114214e-08
-1.538250e+00,9.497469e-08
-1.540000e+00,9.726864e-08
-1.541750e+00,9.984233e-08
-1.543500e+00,1.021642e-07
-1.545250e+00,1.030594e-07
-1.547000e+00,1.051855e-07
-1.548750e+00,1.074795e-07
-1.550500e+00,1.093258e-07
-1.552250e+00,1.131584e-07
-1.554000e+00,1.162356e-07
-1.555750e+00,1.181099e-07
-1.557500e+00,1.217467e-07
-1.559250e+00,1.221663e-07
-1.561000e+00,1.239846e-07
-1.562750e+00,1.260828e-07
-1.564500e+00,1.271458e-07
-1.566250e+00,1.306147e-07
-1.568000e+00,1.338878e-07
-1.569750e+00,1.358180e-07
-1.571500e+00,1.388673e-07
-1.573250e+00,1.400702e-07
-1.575000e+00,1.404339e-07
-1.576750e+00,1.420284e-07
-1.578500e+00,1.432034e-07
-1.580250e+00,1.447140e-07
-1.582000e+00,1.478472e-07
-1.583750e+00,1.494977e-07
-1.585500e+00,1.510643e-07
-1.587250e+00,1.524631e-07
-1.589000e+00,1.521833e-07
-1.590750e+00,1.526029e-07
-1.592500e+00,1.535541e-07
-1.594250e+00,1.530226e-07
-1.596000e+00,1.554564e-07
-1.597750e+00,1.567432e-07
-1.599500e+00,1.571628e-07
-1.601250e+00,1.586455e-07
-1.603000e+00,1.571908e-07
-1.604750e+00,1.561278e-07
-1.606500e+00,1.562956e-07
-1.608250e+00,1.554284e-07
-1.610000e+00,1.556802e-07
-1.611750e+00,1.566033e-07
-1.613500e+00,1.562956e-07
-1.615250e+00,1.562397e-07
-1.617000e+00,1.553725e-07
-1.618750e+00,1.529386e-07
-1.620500e+00,1.520155e-07
-1.622250e+00,1.507566e-07
-1.624000e+00,1.499174e-07
-1.625750e+00,1.505608e-07
-1.627500e+00,1.503370e-07
-1.629250e+00,1.487704e-07
-1.631000e+00,1.494138e-07
-1.632750e+00,1.467002e-07
-1.634500e+00,1.449098e-07
-1.636250e+00,1.441545e-07
-1.638000e+00,1.420564e-07
-1.639750e+00,1.430635e-07
-1.641500e+00,1.435391e-07
-1.643250e+00,1.425040e-07
-1.645000e+00,1.432873e-07
-1.646750e+00,1.413570e-07
-1.648500e+00,1.398464e-07
-1.650250e+00,1.391191e-07
-1.652000e+00,1.380280e-07
-1.653750e+00,1.378042e-07
-1.655500e+00,1.395107e-07
-1.657250e+00,1.395107e-07
-1.659000e+00,1.394827e-07
-1.660750e+00,1.393988e-07
-1.662500e+00,1.379721e-07
-1.664250e+00,1.377203e-07
-1.666000e+00,1.379721e-07
-1.667750e+00,1.376084e-07
-1.669500e+00,1.399583e-07
-1.671250e+00,1.406297e-07
-1.673000e+00,1.413011e-07
-1.674750e+00,1.428397e-07
-1.676500e+00,1.421403e-07
-1.678250e+00,1.417207e-07
-1.680000e+00,1.430915e-07
-1.681750e+00,1.428957e-07
-1.683500e+00,1.456652e-07
-1.685250e+00,1.479311e-07
-1.687000e+00,1.483787e-07
-1.688750e+00,1.501691e-07
-1.690500e+00,1.496096e-07
-1.692250e+00,1.488823e-07
-1.694000e+00,1.494698e-07
-1.695750e+00,1.508405e-07
-1.697500e+00,1.523512e-07
-1.699250e+00,1.550927e-07
-1.701000e+00,1.573027e-07
-1.702750e+00,1.583098e-07
-1.704500e+00,1.604359e-07
-1.706250e+00,1.598764e-07
-1.708000e+00,1.611632e-07
-1.709750e+00,1.630096e-07
-1.711500e+00,1.628977e-07
-1.713250e+00,1.663386e-07
-1.715000e+00,1.688284e-07
-1.716750e+00,1.703670e-07
-1.718500e+00,1.735841e-07
-1.720250e+00,1.738638e-07
-1.722000e+00,1.744233e-07
-1.723750e+00,1.764935e-07
-1.725500e+00,1.774726e-07
-1.727250e+00,1.806058e-07
-1.729000e+00,1.839068e-07
-1.730750e+00,1.856693e-07
-1.732500e+00,1.886626e-07
-1.734250e+00,1.903970e-07
-1.736000e+00,1.910964e-07
-1.737750e+00,1.922993e-07
-1.739500e+00,1.950128e-07
-1.741250e+00,1.966634e-07
-1.743000e+00,2.009715e-07
-1.744750e+00,2.039089e-07
-1.746500e+00,2.060629e-07
-1.748250e+00,2.088604e-07
-1.750000e+00,2.096997e-07
-1.751750e+00,2.115180e-07
-1.753500e+00,2.143435e-07
-1.755250e+00,2.156024e-07
-1.757000e+00,2.199105e-07
-1.758750e+00,2.235193e-07
-1.760500e+00,2.260650e-07
-1.762250e+00,2.295338e-07
-1.764000e+00,2.312683e-07
-1.765750e+00,2.324992e-07
-1.767500e+00,2.354925e-07
-1.769250e+00,2.371710e-07
-1.771000e+00,2.408357e-07
-1.772750e+00,2.449200e-07
-1.774500e+00,2.481092e-07
-1.776250e+00,2.512144e-07
-1.778000e+00,2.544315e-07
-1.779750e+00,2.558302e-07
-1.781500e+00,2.587956e-07
-1.783250e+00,2.617049e-07
-1.785000e+00,2.643625e-07
-1.786750e+00,2.687826e-07
-1.788500e+00,2.724753e-07
-1.790250e+00,2.749930e-07
-1.792000e+00,2.794130e-07
-1.793750e+00,2.809517e-07
-1.795500e+00,2.834414e-07
-1.797250e+00,2.866026e-07
-1.799000e+00,2.887287e-07
-1.800750e+00,2.929529e-07
-1.801625e+00,2.899876e-07
-1.799875e+00,2.835813e-07
-1.798125e+00,2.765596e-07
-1.796375e+00,2.687546e-07
-1.794625e+00,2.615091e-07
-1.792875e+00,2.557463e-07
-1.791125e+00,2.494799e-07
-1.789375e+00,2.429338e-07
-1.787625e+00,2.390173e-07
-1.785875e+00,2.335342e-07
-1.784125e+00,2.285267e-07
-1.782375e+00,2.234633e-07
-1.780625e+00,2.170291e-07
-1.778875e+00,2.114901e-07
-1.777125e+00,2.071819e-07
-1.775375e+00,2.014471e-07
-1.773625e+00,1.983698e-07
-1.771875e+00,1.943135e-07
-1.770125e+00,1.899214e-07
-1.768375e+00,1.873477e-07
-1.766625e+00,1.826200e-07
-1.764875e+00,1.776405e-07
-1.763125e+00,1.746471e-07
-1.761375e+00,1.701152e-07
-1.759625e+00,1.677933e-07
-1.757875e+00,1.651637e-07
-1.756125e+00,1.612752e-07
-1.754375e+00,1.581420e-07
-1.752625e+00,1.545612e-07
-1.750875e+00,1.488543e-07
-1.749125e+00,1.457491e-07
-1.747375e+00,1.423921e-07
-1.745625e+00,1.392030e-07
-1.743875e+00,1.378602e-07
-1.742125e+00,1.355662e-07
-1.740375e+00,1.322093e-07
-1.738625e+00,1.301951e-07
-1.736875e+00,1.259988e-07
-1.735125e+00,1.232853e-07
-1.733375e+00,1.205158e-07
-1.731625e+00,1.169909e-07
-1.729875e+00,1.157600e-07
-1.728125e+00,1.143333e-07
-1.726375e+00,1.111722e-07
-1.724625e+00,1.100532e-07
-1.722875e+00,1.062766e-07
-1.721125e+00,1.027797e-07
-1.719375e+00,1.004018e-07
-1.717625e+00,9.785611e-08
-1.715875e+00,9.503065e-08
-1.714125e+00,9.514255e-08
-1.712375e+00,9.324025e-08
-1.710625e+00,9.156177e-08
-1.708875e+00,8.957555e-08
-1.707125e+00,8.621856e-08
-1.705375e+00,8.406450e-08
-1.703625e+00,8.230208e-08
-1.701875e+00,8.000814e-08
-1.700125e+00,8.009206e-08
-1.698375e+00,7.858142e-08
-1.696625e+00,7.662318e-08
-1.694875e+00,7.634343e-08
-1.693125e+00,7.337809e-08
-1.691375e+00,7.072048e-08
-1.689625e+00,6.960149e-08
-1.687875e+00,6.677602e-08
-1.686125e+00,6.641235e-08
-1.684375e+00,6.618855e-08
-1.682625e+00,6.464993e-08
-1.680875e+00,6.386664e-08
-1.679125e+00,6.202030e-08
-1.677375e+00,5.919483e-08
-1.675625e+00,5.815976e-08
-1.673875e+00,5.620153e-08
-1.672125e+00,5.527835e-08
-1.670375e+00,5.527835e-08
-1.668625e+00,5.466290e-08
-1.666875e+00,5.368378e-08
-1.665125e+00,5.332011e-08
-1.663375e+00,5.018693e-08
-1.661625e+00,4.873223e-08
-1.659875e+00,4.769716e-08
-1.658125e+00,4.624247e-08
-1.656375e+00,4.680196e-08
-1.654625e+00,4.652222e-08
-1.652875e+00,4.503955e-08
-1.651125e+00,4.585082e-08
-1.649375e+00,4.285751e-08
-1.647625e+00,4.168256e-08
-1.645875e+00,4.059154e-08
-1.644125e+00,3.877318e-08
-1.642375e+00,3.882912e-08
-1.640625e+00,3.950052e-08
-1.638875e+00,3.818570e-08
-1.637125e+00,3.849343e-08
-1.635375e+00,3.701076e-08
-1.633625e+00,3.496859e-08
-1.631875e+00,3.342997e-08
-1.630125e+00,3.309427e-08
-1.628375e+00,3.191933e-08
-1.626625e+00,3.295440e-08
-1.624875e+00,3.275858e-08
-1.623125e+00,3.217111e-08
-1.621375e+00,3.208718e-08
-1.619625e+00,2.996109e-08
-1.617875e+00,2.856235e-08
-1.616125e+00,2.836652e-08
-1.614375e+00,2.640828e-08
-1.612625e+00,2.733145e-08
-1.610875e+00,2.727550e-08
-1.609125e+00,2.626841e-08
-1.607375e+00,2.696778e-08
-1.605625e+00,2.554106e-08
-1.603875e+00,2.338699e-08
-1.602125e+00,2.327510e-08
-1.600375e+00,2.170850e-08
-1.598625e+00,2.176445e-08
-1.596875e+00,2.232395e-08
-1.595125e+00,2.179243e-08
-1.593375e+00,2.156863e-08
-1.591625e+00,2.134483e-08
-1.589875e+00,1.860329e-08
-1.588125e+00,1.809974e-08
-1.586375e+00,1.773607e-08
-1.584625e+00,1.672898e-08
-1.582875e+00,1.773607e-08
-1.581125e+00,1.773607e-08
-1.579375e+00,1.678492e-08
-1.577625e+00,1.751227e-08
-1.575875e+00,1.513441e-08
-1.574125e+00,1.412731e-08
-1.572375e+00,1.381959e-08
-1.570625e+00,1.200122e-08
-1.568875e+00,1.247679e-08
-1.567125e+00,1.370769e-08
-1.565375e+00,1.306427e-08
-1.563625e+00,1.367971e-08
-1.561875e+00,1.228097e-08
-1.560125e+00,1.063045e-08
-1.558375e+00,1.032273e-08
-1.556625e+00,9.203734e-09
-1.554875e+00,8.784110e-09
-1.553125e+00,9.931080e-09
-1.551375e+00,9.763231e-09
-1.549625e+00,9.427533e-09
-1.547875e+00,9.511457e-09
-1.546125e+00,7.804990e-09
-1.544375e+00,6.937769e-09
-1.542625e+00,7.077643e-09
-1.540875e+00,5.427125e-09
-1.539125e+00,6.881819e-09
-1.537375e+00,7.189543e-09
-1.535625e+00,6.630045e-09
-1.533875e+00,7.553216e-09
-1.532125e+00,6.378272e-09
-1.530375e+00,4.448005e-09
-1.528625e+00,4.867628e-09
-1.526875e+00,3.440910e-09
-1.525125e+00,3.888508e-09
-1.523375e+00,5.007502e-09
-1.521625e+00,4.923578e-09
-1.519875e+00,5.231302e-09
-1.518125e+00,5.147377e-09
-1.516375e+00,3.217110e-09
-1.514625e+00,2.797487e-09
-1.512875e+00,2.573688e-09
-1.511125e+00,1.930266e-09
-1.509375e+00,3.217110e-09
-1.507625e+00,3.972432e-09
-1.505875e+00,3.356985e-09
-1.504125e+00,4.783704e-09
-1.502375e+00,2.825462e-09
-1.500625e+00,1.986216e-09
-1.498875e+00,2.042166e-09
-1.497125e+00,8.392463e-10
-1.495375e+00,2.154065e-09
-1.493625e+00,3.273060e-09
-1.491875e+00,2.545713e-09
-1.490125e+00,3.105211e-09
-1.488375e+00,2.993312e-09
-1.486625e+00,1.482668e-09
-1.484875e+00,1.258869e-09
-1.483125e+00,9.231708e-10
-1.481375e+00,4.475980e-10
-1.479625e+00,1.958241e-09
-1.477875e+00,2.321915e-09
-1.476125e+00,2.517739e-09
-1.474375e+00,2.461789e-09
-1.472625e+00,9.791206e-10
-1.470875e+00,4.755729e-10
-1.469125e+00,4.196231e-10
-1.467375e+00,-5.594975e-10
-1.465625e+00,1.314819e-09
-1.463875e+00,2.042166e-09
-1.462125e+00,1.790392e-09
-1.460375e+00,2.881412e-09
-1.458625e+00,1.538618e-09
-1.456875e+00,2.797488e-10
-1.455125e+00,5.035477e-10
-1.453375e+00,-4.196231e-10
-1.451625e+00,0.000000e+00
-1.449875e+00,1.007095e-09
-1.448125e+00,1.314819e-09
-1.446375e+00,1.566593e-09
-1.444625e+00,1.762417e-09
-1.442875e+00,5.594975e-11
-1.441125e+00,-8.392462e-11
-1.439375e+00,-2.517739e-10
-1.437625e+00,-5.035477e-10
-1.435875e+00,6.713970e-10
-1.434125e+00,1.370769e-09
-1.432375e+00,8.672211e-10
-1.430625e+00,2.265965e-09
-1.428875e+00,5.594975e-10
-1.427125e+00,-8.392462e-11
-1.425375e+00,1.398744e-10
-1.423625e+00,-1.091020e-09
-1.421875e+00,2.517739e-10
-1.420125e+00,1.174945e-09
-1.418375e+00,8.112714e-10
-1.416625e+00,2.070141e-09
-1.414875e+00,8.112714e-10
-1.413125e+00,-3.636734e-10
-1.411375e+00,-6.713970e-10
-1.409625e+00,-7.553216e-10
-1.407875e+00,-7.553216e-10
-1.406125e+00,7.273467e-10
-1.404375e+00,7.553216e-10
-1.402625e+00,1.063045e-09
-1.400875e+00,1.286844e-09
-1.399125e+00,-3.077236e-10
-1.397375e+00,-6.993718e-10
-1.395625e+00,-3.356985e-10
-1.393875e+00,-1.118995e-09
-1.392125e+00,2.797488e-10
-1.390375e+00,1.678492e-10
-1.388625e+00,6.434221e-10
-1.386875e+00,1.622543e-09
-1.385125e+00,3.356985e-10
-1.383375e+00,-7.832965e-10
-1.381625e+00,-3.077236e-10
-1.379875e+00,-1.790392e-09
-1.378125e+00,-3.077236e-10
-1.376375e+00,5.874723e-10
-1.374625e+00,4.475980e-10
-1.372875e+00,1.007095e-09
-1.371125e+00,9.231708e-10
-1.369375e+00,-1.035070e-09
-1.367625e+00,-5.874723e-10
-1.365875e+00,-7.832965e-10
-1.364125e+00,-1.035070e-09
-1.362375e+00,2.797488e-10
-1.360625e+00,7.273467e-10
-1.358875e+00,6.434221e-10
-1.357125e+00,1.118995e-09
-1.355375e+00,-6.154472e-10
-1.353625e+00,-8.112714e-10
-1.351875e+00,-6.434221e-10
-1.350125e+00,-2.098115e-09
-1.348375e+00,-5.315226e-10
-1.346625e+00,4.755729e-10
-1.344875e+00,1.118995e-10
-1.343125e+00,1.482668e-09
-1.341375e+00,-5.594975e-11
-1.339625e+00,-7.553216e-10
-1.337875e+00,-7.273467e-10
-1.336125e+00,-1.622543e-09
-1.334375e+00,-1.063045e-09
-1.332625e+00,3.636734e-10
-1.330875e+00,1.398744e-10
-1.329125e+00,4.755729e-10
-1.327375e+00,6.713970e-10
-1.325625e+00,-7.273467e-10
-1.323875e+00,-1.258869e-09
-1.322125e+00,-1.035070e-09
-1.320375e+00,-1.650518e-09
-1.318625e+00,2.797488e-11
-1.316875e+00,4.196231e-10
-1.315125e+00,1.398744e-10
-1.313375e+00,9.231708e-10
-1.311625e+00,-5.035477e-10
-1.309875e+00,-1.230894e-09
-1.308125e+00,-8.672211e-10
-1.306375e+00,-2.154065e-09
-1.304625e+00,-4.475980e-10
-1.302875e+00,0.000000e+00
-1.301125e+00,0.000000e+00
-1.299375e+00,8.392463e-10
-1.297625e+00,1.678492e-10
-1.295875e+00,-1.230894e-09
-1.294125e+00,-7.832965e-10
-1.292375e+00,-1.818367e-09
-1.290625e+00,-1.174945e-09
-1.288875e+00,0.000000e+00
-1.287125e+00,2.797488e-11
-1.285375e+00,2.797488e-10
-1.283625e+00,3.636734e-10
-1.281875e+00,-1.174945e-09
-1.280125e+00,-2.070141e-09
-1.278375e+00,-1.566593e-09
-1.276625e+00,-1.902291e-09
-1.274875e+00,-5.035477e-10
-1.273125e+00,0.000000e+00
-1.271375e+00,-2.797488e-10
-1.269625e+00,7.553216e-10
-1.267875e+00,-8.951960e-10
-1.266125e+00,-1.258869e-09
-1.264375e+00,-1.258869e-09
-1.262625e+00,-2.237990e-09
-1.260875e+00,-1.342794e-09
-1.259125e+00,2.517739e-10
-1.257375e+00,-5.594975e-11
-1.255625e+00,6.154472e-10
-1.253875e+00,-5.594975e-11
-1.252125e+00,-1.230894e-09
-1.250375e+00,-1.342794e-09
-1.248625e+00,-1.594568e-09
-1.246875e+00,-1.762417e-09
-1.245125e+00,-1.118995e-10
-1.243375e+00,0.000000e+00
-1.241625e+00,8.392462e-11
-1.239875e+00,3.916482e-10
-1.238125e+00,-1.202920e-09
-1.236375e+00,-1.370769e-09
-1.234625e+00,-1.007095e-09
-1.232875e+00,-2.098115e-09
-1.231125e+00,-2.797488e-10
-1.229375e+00,1.398744e-10
-1.227625e+00,2.797488e-11
-1.225875e+00,8.392463e-10
-1.224125e+00,-5.874723e-10
-1.222375e+00,-1.594568e-09
-1.220625e+00,-1.174945e-09
-1.218875e+00,-2.433814e-09
-1.217125e+00,-1.930266e-09
-1.215375e+00,-5.035477e-10
-1.213625e+00,-3.916482e-10
-1.211875e+00,0.000000e+00
-1.210125e+00,-5.594975e-11
-1.208375e+00,-1.538618e-09
-1.206625e+00,-1.342794e-09
-1.204875e+00,-1.678493e-09
-1.203125e+00,-1.678493e-09
-1.201375e+00,-5.594975e-10
-1.199625e+00,-1.118995e-10
-1.197875e+00,-8.392463e-10
-1.196125e+00,6.154472e-10
-1.194375e+00,-1.258869e-09
-1.192625e+00,-1.482668e-09
-1.190875e+00,-1.678493e-09
-1.189125e+00,-2.909387e-09
-1.187375e+00,-1.650518e-09
-1.185625e+00,-3.916482e-10
-1.183875e+00,-8.951960e-10
-1.182125e+00,5.594975e-11
-1.180375e+00,-9.511457e-10
-1.178625e+00,-2.098115e-09
-1.176875e+00,-1.902291e-09
-1.175125e+00,-1.986216e-09
-1.173375e+00,-2.042166e-09
-1.171625e+00,-4.475980e-10
-1.169875e+00,-3.077236e-10
-1.168125e+00,-8.392462e-11
-1.166375e+00,-1.678492e-10
-1.164625e+00,-1.566593e-09
-1.162875e+00,-2.237990e-09
-1.161125e+00,-1.874316e-09
-1.159375e+00,-3.133186e-09
-1.157625e+00,-1.846342e-09
-1.155875e+00,-8.112714e-10
-1.154125e+00,-1.035070e-09
-1.152375e+00,1.118995e-10
-1.150625e+00,-1.286844e-09
-1.148875e+00,-2.377864e-09
-1.147125e+00,-1.930266e-09
-1.145375e+00,-3.301035e-09
-1.143625e+00,-1.790392e-09
-1.141875e+00,-1.091020e-09
-1.140125e+00,-1.035070e-09
-1.138375e+00,-1.118995e-09
-1.136625e+00,-6.993718e-10
-1.134875e+00,-2.349889e-09
-1.133125e+00,-2.377864e-09
-1.131375e+00,-2.545713e-09
-1.129625e+00,-2.797487e-09
-1.127875e+00,-1.398744e-09
-1.126125e+00,-9.791206e-10
-1.124375e+00,-1.258869e-09
-1.122625e+00,-4.755729e-10
-1.120875e+00,-2.182040e-09
-1.119125e+00,-2.909387e-09
-1.117375e+00,-2.489764e-09
-1.115625e+00,-3.580784e-09
-1.113875e+00,-2.237990e-09
-1.112125e+00,-1.314819e-09
-1.110375e+00,-1.594568e-09
-1.108625e+00,-3.077236e-10
-1.106875e+00,-1.902291e-09
-1.105125e+00,-2.797487e-09
-1.103375e+00,-2.489764e-09
-1.101625e+00,-3.356985e-09
-1.099875e+00,-3.189136e-09
-1.098125e+00,-2.182040e-09
-1.096375e+00,-1.762417e-09
-1.094625e+00,-1.398744e-09
-1.092875e+00,-1.426719e-09
-1.091125e+00,-2.825462e-09
-1.089375e+00,-3.133186e-09
-1.087625e+00,-3.105211e-09
-1.085875e+00,-3.720658e-09
-1.084125e+00,-2.014191e-09
-1.082375e+00,-2.014191e-09
-1.080625e+00,-2.014191e-09
-1.078875e+00,-1.202920e-09
-1.077125e+00,-2.349889e-09
-1.075375e+00,-3.440910e-09
-1.073625e+00,-2.993312e-09
-1.071875e+00,-4.475980e-09
-1.070125e+00,-3.049261e-09
-1.068375e+00,-2.210015e-09
-1.066625e+00,-2.237990e-09
-1.064875e+00,-1.594568e-09
-1.063125e+00,-2.349889e-09
-1.061375e+00,-3.664709e-09
-1.059625e+00,-3.161161e-09
-1.057875e+00,-3.944457e-09
-1.056125e+00,-3.888508e-09
-1.054375e+00,-2.853437e-09
-1.052625e+00,-2.070141e-09
-1.050875e+00,-2.126090e-09
-1.049125e+00,-1.706467e-09
-1.047375e+00,-3.245086e-09
-1.045625e+00,-4.028382e-09
-1.043875e+00,-3.860532e-09
-1.042125e+00,-4.503955e-09
-1.040375e+00,-2.825462e-09
-1.038625e+00,-2.321915e-09
-1.036875e+00,-2.937362e-09
-1.035125e+00,-1.678493e-09
-1.033375e+00,-2.881412e-09
-1.031625e+00,-3.776608e-09
-1.029875e+00,-3.692683e-09
-1.028125e+00,-4.615854e-09
-1.026375e+00,-3.888508e-09
-1.024625e+00,-2.489764e-09
-1.022875e+00,-2.685588e-09
-1.021125e+00,-1.790392e-09
-1.019375e+00,-2.293940e-09
-1.017625e+00,-3.636734e-09
-1.015875e+00,-4.140281e-09
-1.014125e+00,-4.112306e-09
-1.012375e+00,-4.727754e-09
-1.010625e+00,-2.993312e-09
-1.008875e+00,-2.461789e-09
-1.007125e+00,-2.741538e-09
-1.005375e+00,-2.042166e-09
-1.003625e+00,-3.608759e-09
-1.001875e+00,-4.140281e-09
-1.000125e+00,-4.112306e-09
-9.983750e-01,-5.035477e-09
-9.966250e-01,-3.245086e-09
-9.948750e-01,-2.853437e-09
-9.931250e-01,-2.937362e-09
-9.913750e-01,-1.790392e-09
-9.896250e-01,-3.245086e-09
-9.878750e-01,-4.308131e-09
-9.861250e-01,-3.916482e-09
-9.843750e-01,-5.287252e-09
-9.826250e-01,-4.224206e-09
-9.808750e-01,-3.049261e-09
-9.791250e-01,-3.412935e-09
-9.773750e-01,-2.657613e-09
-9.756250e-01,-2.965337e-09
-9.738750e-01,-4.392055e-09
-9.721250e-01,-4.280156e-09
-9.703750e-01,-4.923578e-09
-9.686250e-01,-5.035477e-09
-9.668750e-01,-3.804583e-09
-9.651250e-01,-3.664709e-09
-9.633750e-01,-3.580784e-09
-9.616250e-01,-2.489764e-09
-9.598750e-01,-4.140281e-09
-9.581250e-01,-4.531929e-09
-9.563750e-01,-4.475980e-09
-9.546250e-01,-5.622950e-09
-9.528750e-01,-4.112306e-09
-9.511250e-01,-3.273060e-09
